url	nama	harga	jenis	address	aircon	free_wifi	kamar_mandi_dalam	fasilitas_kamar	fasilitas_kost
https://www.sewakost.com/jakarta/selatan/kamar-kost-29893.html	Kamar kost	Rp 1.750.000	Kost Putra	Jl.jaha no 36 RT 012/01 Cilandak timur Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-putri-nadia-29853.html	Kos putri nadia	Rp 1.000.000	Kost Putri	Jl.pulo kenanga 5 no 22 RT 07 RW 015 kemandoran 1 Grogol Utara Kebayoran lama Jakarta Selatan 1210	Ya	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-area-lebak-bulus-pondok-pinang-29775.html	Kost Area Lebak Bulus Pondok Pinang	Rp 1.500.000	Kost Putra	Jl. H Saikin RT 011 RW 08 No. 31 A Kelurahan Pondok Pinang Kecamatan Kebayoran Lama ( samping Masjid Al Barkah)	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/koolkost-syariah-near-rs-bhayangkara-pondok-pinang-28530.html	KoolKost Syariah near RS. Bhayangkara Pondok Pinang	Rp 1.700.000	Kost Putri	Jl Karyawan No.2 RT1/RW8, Kel Pondok Pinang. Kec. Kebayoran Lama, Jakarta Selatan, Jakarta Selatan, Jakarta, Indonesia	Tidak	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/indekos-putri-strategis-area-pejaten-village-29722.html	Indekos Putri Strategis Area Pejaten Village	Rp 900.000	Kost Putri	Damarsari 29 Jatipadang Ps. Minggu Jakarta Selatan (Dekat SMAN 28)	Ya	Tidak	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/oyo-life-2958-kost-lenteng-agung-29717.html	OYO Life 2958 Kost Lenteng Agung	Rp 2.500.000	Kost Campur	40, Jalan Raya Lenteng Agung, Gang Langgar No. 40 RT. 04 / RW. 01, Lenteng Agung, Jagakarsa, Jakarta Selatan, Jakarta	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/quot-rdn-quot-kost-khusus-karyawati-jakarta-selatan-29635.html	"""RDN"" Kost Khusus Karyawati, Jakarta Selatan"	Rp 1.700.000	Kost Putri	Jl. Masjid 1 No. 21 Kel. Kebon Baru Kec. Tebet, Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-bagus-full-furnish-dalam-cluster-29582.html	Kost Bagus Full Furnish Dalam Cluster	Rp 2.750.000	Kost Pasutri	Rm harsono gg gani	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/tebet-executive-residence-141-29517.html	TEBET EXECUTIVE RESIDENCE 141	 3.550.000							
https://www.sewakost.com/jakarta/selatan/sewa-kost-cilandak-barat-jakarta-selatan-29428.html	Sewa Kost, Cilandak Barat, Jakarta Selatan	 2.000.000							
https://www.sewakost.com/jakarta/selatan/kos-di-lt-agung-dkt-krl-lt-agung-amp-tj-brt-29425.html	Kos di Lt.Agung dkt KRL Lt.Agung & Tj.Brt	 700.000							
https://www.sewakost.com/jakarta/selatan/kost-wanita-tebet-dekat-pasar-tebet-barat-dan-patung-pancoran-29424.html	Kost Wanita Tebet Dekat Pasar Tebet Barat dan Patung Pancoran	 1.600.000							
https://www.sewakost.com/jakarta/selatan/kos-putri-strategis-29411.html	Kos Putri Strategis	 700.000							
https://www.sewakost.com/jakarta/selatan/kos-khusus-wanita-29389.html	Kos khusus wanita	 1.500.000							
https://www.sewakost.com/jakarta/selatan/koen-view-residence-radio-dalam-29383.html	Koen View Residence Radio Dalam	 6.000.000							
https://www.sewakost.com/jakarta/selatan/kos-di-lt-agung-dkt-kampus-dan-krl-29347.html	Kos di Lt.Agung dkt kampus dan KRL	 700.000							
https://www.sewakost.com/jakarta/selatan/kost-elite-campur-full-furnish-jakarta-selatan-ragunan-29321.html	KOST ELITE CAMPUR FULL FURNISH JAKARTA SELATAN RAGUNAN	 3.000.000							
https://www.sewakost.com/jakarta/selatan/kost-granit-29315.html	Kost granit	 1.800.000							
https://www.sewakost.com/jakarta/selatan/kost-elite-full-furnish-campur-free-wifi-kencang-ragunan-29312.html	KOST ELITE FULL FURNISH CAMPUR FREE WIFI KENCANG RAGUNAN	Rp 2.900.000	Kost Campur	Jl. RM Harsono	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-indekos-putra-putri-29265.html	Kos / Indekos Putra/Putri	 800.000							
https://www.sewakost.com/jakarta/selatan/kost-putra-tanjung-barat-29174.html	Kost putra tanjung barat	Rp 450.000	Kost Putra	jalan haji Alwi no. 40 rt 4/1, tanjung barat, jakarta selatan	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-murah-bebas-banjir-poltangan-tanjung-barat-jakarta-selatan-29102.html	Kos Murah Bebas Banjir Poltangan Tanjung Barat Jakarta Selatan	Rp 850.000	Kost Putri	Jl. Poltangan Gg. Delima RT 01/05 No. 4, Kec. Jagakarsa, Kel. Tanjung Barat, Jakarta Selatan	Tidak	Tidak	Ya	['Kamar Mandi Dalam']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-putri-29060.html	Kost Putri	Rp 3.000.000	Kost Putri	Jl tebef barat XA	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-exclusive-murah-tebet-raya-29057.html	Kost Exclusive Murah Tebet Raya	Rp 2.500.000	Kost Campur	Jl Tebet Raya No 98. RT1/RW3. Kel Tebet Timur. Kec Tebet Jakarta Selatan	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-seulanga-khusus-muslimah-29055.html	Kost Seulanga Khusus Muslimah	Rp 550.000	Kost Putri	Jl. Pagujaten No. 5 RT.09 RW.07, Pejaten Timur, Kecamatan Pasar Minggu, Jakarta Selatan	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/istana-kost-tebet-jakarta-selatan-bangunan-baru-29016.html	Istana Kost Tebet Jakarta Selatan Bangunan Baru	Rp 1.700.000	Kost Putra	Sawo Kecik Raya, Gang MHT no 69 & 70, Jl. Ros Timur, RT13/ RW05, Kelurahan Bukit Duri, Kecamatan Tebet, 12820	Ya	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/istana-kost-tebet-jakarta-selatan-bangunan-baru-29014.html	Istana Kost Tebet Jakarta Selatan Bangunan Baru	Rp 1.900.000	Kost Putra	Sawo Kecik Raya, Gang MHT no 69 & 70, Jl. Ros Timur, RT13/ RW05, Kelurahan Bukit Duri, Kecamatan Tebet, 12820	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-murah-campur-kemang-jakarta-selatan-28975.html	Kost Murah Campur Kemang Jakarta Selatan	Rp 3.700.000	Kost Campur	Jalan Bangka XI No 64. Kel Bangka, Kemang, Jakarta Selatan	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-exclusive-dekat-mall-pondok-indah-radio-dalam-10-28891.html	Kost Exclusive dekat Mall Pondok Indah Radio Dalam 10	Rp 4.800.000	Kost Campur	Jl Antene I No 10, RT8/RW12. Gandaria Utara, Kec Kebayoran Baru. Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/3br-in-shared-unit-apartment-pejaten-royal-olive-residence-28a-28870.html	3BR in Shared Unit Apartment Pejaten Royal Olive Residence 28A	Rp 14.000.000	Kost Campur	Jl. Pejaten Raya Blok H Usman No.5, RT.1/RW.7, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/2br-in-shared-unit-apartment-royal-olive-residence-pejaten-16g-28869.html	2BR in Shared Unit Apartment Royal Olive Residence Pejaten 16G	Rp 11.000.000	Kost Campur	Jl. Pejaten Raya Blok H Usman No.5, RT.1/RW.7, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/oyo-life-2590-kost-assirot-28852.html	OYO Life 2590 Kost Assirot	Rp 1.850.000	Kost Campur	Jl. Assirot No.26A RT.5/RW.1, Grogol Sel. Kec. Kby. Lama Kota Jakarta Selatan Daerah Khusus Ibukota Jakarta 12220, Jakarta	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/mampang-twenty-residence-28805.html	Mampang Twenty Residence 	Rp 2.000.000	Kost Campur	Jl. Mampang Prapatan II No. 20 Kelurahan Mampang Prapatan 12790 ( Belakang Gedung trans Tv ) Jakarta selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-kosan-putra-ibu-umi-28760.html	Kos Kosan Putra Ibu Umi	Rp 1.300.000	Kost Putra	Jl. Cidodol Raya No.22, RT.3/RW.11, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220	Ya	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-manggarai-jakarta-selatan-dekat-stasiun-kereta-api-28709.html	Kos Manggarai - Jakarta Selatan Dekat Stasiun Kereta Api 	Rp 1.600.000	Kost Campur	Jl. Manggarai Utara 1/B No. 18 Pav	Ya	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/oyo-life-2351-kost-ciper-28602.html	OYO Life 2351 Kost Ciper 	Rp 2.300.000	Kost Campur	4, Jl. Cipulir Permai P No.4, RT.04/RW.12, Grogol, Kec. Kby. Lama, Kota Jakarta Selatan, Jakarta	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-kostan-28482.html	Kost kostan	Rp 800.000	Kost Putri	Buncit raya pulo kalibata	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-28423.html	KOST	Rp 1.500.000	Kost Putra	Jl. Cidodol Kebayoran Lama	Ya	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-mahasiswa-prawira-bintaro-28359.html	Kost Mahasiswa Prawira Bintaro	Rp 1.800.000	Kost Putra	Jl.  Taman Bintaro No 1 B Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kosan-ibu-ida-kamar-mandi-dalam-28292.html	Kosan ibu ida  (kamar mandi dalam)	Rp 900.000	Kost Putra	Alamat lengkap  Jl tanah kusir 2, rt08/rw11/no13 kec. Kebayoran lama,  kel Kebayoran lama selatan,  jakarta selatan	Tidak	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-exclusive-khusus-wanita-pasutri-28273.html	Kost exclusive khusus wanita / pasutri	Rp 1.600.000	Kost Putri	Jl haji saikin no 22-23 rt 14 rw 08, Pondok Pinang, Kebayoran Lama,	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-asri-putri-pancoran-28241.html	Kost asri putri pancoran	Rp 1.500.000	Kost Putri	Jl.cikoko barat 1 gg II no 23 Rt 007 Rw 04 kelurahan cikoko kecamatan Pancoran Jaksel	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/rumah-kost-tebet-kamar-bervariatif-amp-lokasi-strategis-28232.html	Rumah Kost Tebet (Kamar Bervariatif & Lokasi Strategis)	Rp 1.700.000	Kost Campur	Jalan Ismail Buntu No. 9 RT 04 RW 06, Bukit Duri, Tebet, Jakarta-Selatan. 12840	Ya	Tidak	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-griya-muslim-28228.html	kost griya muslim	Rp 1.000.000	Kost Putri	jl depsos Gg pertama rt008/rw01 no 32d Bintaro, Pesanggrahan, Jakarta Selatan  12330	Ya	Tidak	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/brand-new-h-studio-tendean-28225.html	Brand New, H Studio @Tendean  	Rp 4.500.000	Kost Campur	Jl. Wijayakarta Raya No. 2A, Kuningan Barat, Mampang Prapatan, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-muslimah-nabila-28220.html	Kost Muslimah Nabila	Rp 800.000	Kost Putri	Jl. Camat Gabun No. 39A RT 2 RW 8 Kelurahan Lenteng Agung Kecamatan Jagakarsa Kota Jakarta Selatan	Tidak	Tidak	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-wanita-cemara-seven-status-full-238.html	Kost Wanita Cemara Seven (Status : FULL)	Rp 1.900.000	Kost Putri	Jl. Cemara No. 7, Cipete Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-asri-putri-pancoran-28187.html	Kost asri putri pancoran	Rp 1.500.000	Kost Putri	Jl.cokoko barat I GG II no 23 RT 007 RW 04 Kel.Cikoko Kec. Pancoran Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/disewakan-kamar-kos-28169.html	Disewakan kamar kos 	Rp 1.200.000	Kost Campur	Jl. Margasatwa Raya No.78 RT 002 RW 003 Pondok Labu Cilandak.	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kamar-kos-disewakan-28156.html	Kamar kos disewakan	Rp 1.500.000	Kost Campur	Jl. Margasatwa Raya No.78 RT 002 RW 003 Pondok Labu	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kosan-bulanan-harian-karyawan-karyawati-baik-baik-28070.html	kosan bulanan/harian karyawan/karyawati baik-baik	Rp 2.500.000	Kost Campur	Jl Pondok Jaya 1 no 24 pela mampang , mampang prapatan Jakarta Selatan 12720	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-dan-paviliun-tebet-dekat-st-cawang-28102.html	Kost dan paviliun tebet dekat st cawang	Rp 1.800.000	Kost Campur	Jl tebet timur dalam 7G no 10	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/terima-kost-pria-karyawan-dan-mahasiswa-28077.html	Terima kost pria karyawan dan mahasiswa	Rp 1.000.000	Kost Putra	jln. Jati padang baru rt.13 rw.6 no. 45 Pasar minggu jakarta selatan	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-pria-28062.html	Kos Pria	Rp 1.200.000	Kost Putra	Jl kaca jendela 2 no 3, rawajati timur, kalibata, jakarta selatan	Tidak	Tidak	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-untuk-muslimah-28059.html	Kos untuk muslimah	Rp 950.000	Kost Putri	Jl menteng atas barat	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-kencana-ibu-umi-28055.html	Kos kencana Ibu umi	Rp 900.000	Kost Campur	Jl kencana 47 Rt10/05 pasar manggis, setiabudi, jakarta selatan 12970	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-jakarta-selatan-tebet-rasamala-28044.html	KOST JAKARTA SELATAN - TEBET - RASAMALA	Rp 950.000	Kost Putra	Jl. Rasamala 2 Gang 1 No. 9 Rt. 013 Rw. 09 Jakarta Selatan	Tidak	Ya	Ya	['Spring Bed', 'Kulkas', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur', 'Air Minum', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-kencana-ibu-umi-28032.html	Kos kencana Ibu umi	Rp 900.000	Kost Campur	Jl kencana 47 Rt10/05 pasar manggis, setiabudi, jakarta selatan 12970	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-putri-exclusive-adriels-mampang-prapatan-28020.html	Kost putri exclusive Adriels Mampang Prapatan	Rp 2.100.000	Kost Putri	Pondok Jaya II No.9B Pela Mampang, Mampang Prapatan Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-exclusive-khusus-putri-dekat-kemang-scbd-tendean-sudirman-28018.html	Kost Exclusive Khusus Putri dekat Kemang, SCBD, Tendean, Sudirman	Rp 2.100.000	Kost Putri	Jl. Pondok Jaya 2 no 9B Rt 002/006 Pelamampang, jaksel	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-kemang-home-sweet-home-27990.html	Kost , Kemang Home sweet home.	Rp 2.000.000	Kost Putri	Jln kemang selatan 4 .no 79A.Jakarta selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-kencana-barokah-27995.html	Kost Kencana barokah	Rp 900.000	Kost Campur	Jl.kencana 47 guntur setiabudi,jkt 12970	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/rumah-kost-putri-27977.html	Rumah kost Putri	Rp 700.000	Kost Putri	Jl.pondok labu 1/9A  RT 05/07 pondok labu Cilandak Jakarta Selatan	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-kencana-ibu-umi-27930.html	Kos kencana Ibu umi	Rp 900.000	Kost Campur	Jl kencana 47 Rt10/05 pasar manggis, setiabudi, jakarta selatan 12970	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-wijaya-27900.html	Kost Wijaya	Rp 2.500.000	Kost Campur	Jl Wijaya 1 No 14. Kebayoran Baru. Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-ac-murah-lumina-dekat-tebet-jakarta-selatan-gratis-listrik-free-wifi-27592.html	KOST EKSKLUSIF AC MURAH LUMINA DEKAT TEBET JAKARTA SELATAN gratis listrik free wifi	Rp 1.950.000	Kost Campur	Jl. Masjid II No.7, RT.07/RW.01, tebet	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-exclusive-10-menit-ke-gbk-senayan-27879.html	Kost Exclusive 10 menit ke GBK Senayan	Rp 3.200.000	Kost Campur	Jl. Asia Afrika Komplek PLN No. 11 Senayan, Jakarta Selatan	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/permata-hijau-taman-biduri-27806.html	Permata Hijau - Taman Biduri	Rp 3.700.000	Kost Campur	Jalan Taman Biduri I N2/7 RT.5/RW.1 Grogol Utara Kebayoran Lama, Jakarta	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC']	['Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/sewa-kamar-kost-bulanan-27804.html	Sewa kamar kost bulanan	Rp 700.000	Kost Campur	Pengadegan utara 4 rt 4 rw 7 no 18d pancoran jaksel	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-exclusive-permata-garnet-27705.html	Kost Exclusive Permata Garnet	Rp 3.500.000	Kost Campur	Jalan Garnet Blok J2 No. 12 RT.8/RW.1 Grogol Utara Kebayoran Lama, Jakarta	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC']	['Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kostan-putri-bintaro-pak-salimin-27662.html	Kostan Putri Bintaro Pak Salimin	Rp 875.000	Kost Putri	Jl. Wadassari 1, RT:006 RW:02 No.79, Pondok Betung, Pondok Aren, Tangerang Selatan 15221	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/urbannest-id-27655.html	Urbannest ID	Rp 2.300.000	Kost Keluarga	Jalan Jati Padang Baru Blok G No.5 Pasar Minggu Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/rumah-kost-karbela-3-no-1-27544.html	Rumah Kost Karbela 3 no.1	Rp 2.300.000	Kost Campur	Karbela 3 no.1	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-karbela-3-no-1-27458.html	Kost Karbela 3 no.1	Rp 2.300.000	Kost Campur	Karbela 3 no.1	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/disewakan-kost-modern-strategis-khusus-wanita-pondok-pinang-27456.html	Disewakan Kost Modern Strategis Khusus Wanita Pondok Pinang	Rp 1.600.000	Kost Putri	Jl. Karyawan No.2 RT 01/RW 08, Kel. Pondok Pinang, Kec. Kebayoran Lama, Jakarta Selatan 12310	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-ayama-syariah-27450.html	Kost Ayama Syariah	Rp 3.500.000	Kost Campur	Jl. Perdatam 3 no.10 ulujami	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-setiabudi-9-27420.html	Kost Setiabudi 9	Rp 4.400.000	Kost Campur	Jalan Taman Setiabudi II No 9. Setiabudi. Kec Setiabudi. Jakarta Selatan	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-murah-setiabudi-15-27417.html	Kost Murah Setiabudi 15	Rp 4.500.000	Kost Campur	Jl. Taman Setia Budi II No.15RT.1/RW.6, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-murah-dan-strategis-di-tebet-27295.html	Kos murah dan strategis di Tebet	Rp 1.500.000	Kost Putri	Jl.Tebet Dalam 1c	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-exclusive-khusus-wanita-pasutri-27233.html	Kost exclusive khusus wanita / pasutri	Rp 1.600.000	Kost Putri	Jl haji saikin no 22-23 rt 14 rw 08, Pondok Pinang, Kebayoran Lama,	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-karyawan-karyawati-wilayah-kemang-selatan-27140.html	Kos Karyawan/Karyawati Wilayah Kemang Selatan	Rp 1.700.000	Kost Campur	Jln. Kemang Selatan II no. 23, Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-21-residence-cilandak-27126.html	Kost Eksklusif 21 Residence Cilandak	Rp 3.000.000	Kost Campur	Jl. Madrasah No. 21, Gandaria Selatan, Cilandak	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-murah-dekat-stasiun-manggarai-27124.html	Kost Murah dekat Stasiun Manggarai	Rp 3.000.000	Kost Campur	Jl Manggis I No 3. RT11/ RW 04. Manggarai Selatan. Tebet. Jakarta Selatan	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-exclusive-murah-setiabudi-3-27090.html	Kost Exclusive Murah Setiabudi 3	Rp 4.300.000	Kost Campur	Jl Setiabudi VIII No 3. RT 2/RW 3. Kuningan. Setiabudi, Jakarta Selatan. DKI Jakarta 12910	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-exclusive-murah-senopati-27089.html	Kost Exclusive Murah Senopati	Rp 4.000.000	Kost Campur	Blok S, Jl. Rengas 1 No.24, RT.4/RW.2, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/rumah-kost-karbela-3-no-1-27085.html	Rumah Kost Karbela 3 no.1	Rp 2.300.000	Kost Campur	Karvela 3 no.1	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-murah-lebak-bulus-27084.html	Kost Murah Lebak Bulus	Rp 3.500.000	Kost Campur	Bonavista Residence Jl. Bonavista Utama Blok B4 No.17	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/oyo-169-kuningan-21-27050.html	OYO 169 Kuningan 21	Rp 3.800.000	Kost Campur	Gg. Buntu No.21, RT.1/RW.3, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Jakarta	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-sederhana-bersahaja-jagakarsa-jakarta-selatan-27026.html	Kost Sederhana Bersahaja Jagakarsa Jakarta Selatan	Rp 600.000	Kost Putra	Jl. Swadaya Rt 007 Rw 004 no.16 Ciganjur, Jagakarsa Jakarta Selatan	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-khusus-karyawan-pria-di-tempat-strategis-tebet-belakang-univ-sahid-26969.html	KOST KHUSUS KARYAWAN (PRIA) DI TEMPAT STRATEGIS (TEBET, Belakang Univ. Sahid)	Rp 1.500.000	Kost Putra	JL. MASJID ANNUR RT.07 RW.01, MENTENG DALAM, TEBET	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/terima-kos-karyawan-26942.html	Terima kos karyawan	Rp 1.700.000	Kost Putra	Jalan i kavling, kebon baru, tebet	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-baru-kalibata-mampang-kost-penuh-26934.html	Kost baru - Kalibata, Mampang  (Kost PENUH) 	Rp 1.750.000	Kost Campur	Jl. Kalibata Tengah no. 53 (samping Alfamaret) - Jakarta Selatan	Ya	Tidak	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-hijau-bpk-darmin-26910.html	Kost hijau Bpk Darmin	Rp 900.000	Kost Putra	(Rumah bpk. Darmin ketua RT011/05) Jln. Kp. Utan,Rt.011/05, kel. Ragunan, jakarta selatan	Tidak	Ya	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-uph-karawaci-bromo-10-26891.html	Kost UPH Karawaci Bromo 10	Rp 2.000.000	Kost Campur	Jl. Gunung Bromo No.10, bencongan, curug, Tangerang	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-karbela-3-no-1-26822.html	Kost Karbela 3 no.1	Rp 2.300.000	Kost Campur	karbela 3 no.1	Ya	Ya	Ya	[]	[]
